Model_ID,Model_Title,Device,fault_id,fault_name,regular_price,is_on_offer,sale_price,offer_start_date,offer_end_date,status
219,"Xiaomi Mi 8 Lite Repair",,3297,"Front Screen Repair ",74.99,No,74.99,,,Published
219,"Xiaomi Mi 8 Lite Repair",,3311,"Antenna Repair ",69.99,No,69.99,,,Published
219,"Xiaomi Mi 8 Lite Repair",,3312,"Battery Repair ",69.99,No,69.99,,,Published
219,"Xiaomi Mi 8 Lite Repair",,3324,"Charging Port Repair ",69.99,No,69.99,,,Published
219,"Xiaomi Mi 8 Lite Repair",,3325,"Diagnostic Service ",39.99,No,39.99,,,Published
219,"Xiaomi Mi 8 Lite Repair",,3338,"Earpiece Repair ",69.99,No,69.99,,,Published
219,"Xiaomi Mi 8 Lite Repair",,3339,"Front Camera Repair ",69.99,No,69.99,,,Published
219,"Xiaomi Mi 8 Lite Repair",,3351,"Headphone Socket Repair ",69.99,No,69.99,,,Published
219,"Xiaomi Mi 8 Lite Repair",,3352,"Home Button Repair ",69.99,No,69.99,,,Published
219,"Xiaomi Mi 8 Lite Repair",,3363,"Liquid Damage Service ",69.99,No,69.99,,,Published
219,"Xiaomi Mi 8 Lite Repair",,3364,"Loudspeaker Repair ",69.99,No,69.99,,,Published
219,"Xiaomi Mi 8 Lite Repair",,3373,"Microphone Repair ",69.99,No,69.99,,,Published
219,"Xiaomi Mi 8 Lite Repair",,3374,"Mute Button Repair ",69.99,No,69.99,,,Published
219,"Xiaomi Mi 8 Lite Repair",,3382,"Power Button Repair ",69.99,No,69.99,,,Published
219,"Xiaomi Mi 8 Lite Repair",,3383,"Rear Camera Repair ",69.99,No,69.99,,,Published
219,"Xiaomi Mi 8 Lite Repair",,3387,"Rear Cover Repair ",69.99,No,69.99,,,Published
219,"Xiaomi Mi 8 Lite Repair",,3388,"Software Repair ",69.99,No,69.99,,,Published
219,"Xiaomi Mi 8 Lite Repair",,3390,"Vibration Repair ",69.99,No,69.99,,,Published
219,"Xiaomi Mi 8 Lite Repair",,3391,"Volume Repair ",69.99,No,69.99,,,Published
219,"Xiaomi Mi 8 Lite Repair",,3392,"WIFI Repair ",69.99,No,69.99,,,Published
220,"Xiaomi Mi Max 3 Repair",,3393,"Front Screen Repair ",319.99,No,319.99,,,Published
220,"Xiaomi Mi Max 3 Repair",,3394,"Antenna Repair ",199.99,No,199.99,,,Published
220,"Xiaomi Mi Max 3 Repair",,3395,"Battery Repair ",199.99,No,199.99,,,Published
220,"Xiaomi Mi Max 3 Repair",,3396,"Charging Port Repair ",199.99,No,199.99,,,Published
220,"Xiaomi Mi Max 3 Repair",,3397,"Diagnostic Service ",39.99,No,39.99,,,Published
220,"Xiaomi Mi Max 3 Repair",,3398,"Earpiece Repair ",199.99,No,199.99,,,Published
220,"Xiaomi Mi Max 3 Repair",,3399,"Front Camera Repair ",199.99,No,199.99,,,Published
220,"Xiaomi Mi Max 3 Repair",,3400,"Headphone Socket Repair ",199.99,No,199.99,,,Published
220,"Xiaomi Mi Max 3 Repair",,3401,"Home Button Repair ",199.99,No,199.99,,,Published
220,"Xiaomi Mi Max 3 Repair",,3402,"Liquid Damage Service ",199.99,No,199.99,,,Published
220,"Xiaomi Mi Max 3 Repair",,3403,"Loudspeaker Repair ",199.99,No,199.99,,,Published
220,"Xiaomi Mi Max 3 Repair",,3404,"Microphone Repair ",199.99,No,199.99,,,Published
220,"Xiaomi Mi Max 3 Repair",,3405,"Mute Button Repair ",199.99,No,199.99,,,Published
220,"Xiaomi Mi Max 3 Repair",,3406,"Power Button Repair ",199.99,No,199.99,,,Published
220,"Xiaomi Mi Max 3 Repair",,3407,"Rear Camera Repair ",199.99,No,199.99,,,Published
220,"Xiaomi Mi Max 3 Repair",,3408,"Rear Cover Repair ",199.99,No,199.99,,,Published
220,"Xiaomi Mi Max 3 Repair",,3409,"Software Repair ",199.99,No,199.99,,,Published
220,"Xiaomi Mi Max 3 Repair",,3410,"Vibration Repair ",199.99,No,199.99,,,Published
220,"Xiaomi Mi Max 3 Repair",,3411,"Volume Repair ",199.99,No,199.99,,,Published
220,"Xiaomi Mi Max 3 Repair",,3412,"WIFI Repair ",199.99,No,199.99,,,Published
221,"Xiaomi Mi A2 Lite Repair",,3413,"Front Screen Repair ",79.99,No,79.99,,,Published
221,"Xiaomi Mi A2 Lite Repair",,3414,"Antenna Repair ",69.99,No,69.99,,,Published
221,"Xiaomi Mi A2 Lite Repair",,3415,"Battery Repair ",69.99,No,69.99,,,Published
