Model_ID,Model_Title,Device,fault_id,fault_name,regular_price,is_on_offer,sale_price,offer_start_date,offer_end_date,status
1,"iPhone 6 Repair","iPhone Repair",1,"Front Screen Repair ",47.99,No,47.99,,,Published
1,"iPhone 6 Repair","iPhone Repair",2,"Antenna Repair ",69.99,No,69.99,,,Published
1,"iPhone 6 Repair","iPhone Repair",3,"Battery Repair ",34.99,No,34.99,,,Published
1,"iPhone 6 Repair","iPhone Repair",4,"Charging Port Repair ",34.99,No,34.99,,,Published
1,"iPhone 6 Repair","iPhone Repair",5,"Diagnostic Service ",19.99,No,19.99,,,Published
1,"iPhone 6 Repair","iPhone Repair",6,"Earpiece Repair ",34.99,No,34.99,,,Published
1,"iPhone 6 Repair","iPhone Repair",7,"Front Camera Repair ",34.99,No,34.99,,,Published
1,"iPhone 6 Repair","iPhone Repair",8,"Headphone Socket Repair ",34.99,No,34.99,,,Published
1,"iPhone 6 Repair","iPhone Repair",9,"Home Button Repair ",34.99,No,34.99,,,Published
1,"iPhone 6 Repair","iPhone Repair",10,"Liquid Damage Service ",69.99,No,69.99,,,Published
1,"iPhone 6 Repair","iPhone Repair",11,"Loudspeaker Repair ",34.99,No,34.99,,,Published
1,"iPhone 6 Repair","iPhone Repair",12,"Microphone Repair ",34.99,No,34.99,,,Published
1,"iPhone 6 Repair","iPhone Repair",13,"Mute Button Repair ",34.99,No,34.99,,,Published
1,"iPhone 6 Repair","iPhone Repair",14,"Power Button Repair ",34.99,No,34.99,,,Published
1,"iPhone 6 Repair","iPhone Repair",15,"Rear Camera Repair ",34.99,No,34.99,,,Published
1,"iPhone 6 Repair","iPhone Repair",16,"Rear Cover Repair ",69.99,No,69.99,,,Published
1,"iPhone 6 Repair","iPhone Repair",17,"Sim Fault Repair ",69.99,No,69.99,,,Published
1,"iPhone 6 Repair","iPhone Repair",18,"Vibration Repair ",34.99,No,34.99,,,Published
1,"iPhone 6 Repair","iPhone Repair",19,"Volume Repair ",34.99,No,34.99,,,Published
