Model_ID,Model_Title,Device,fault_id,fault_name,regular_price,is_on_offer,sale_price,offer_start_date,offer_end_date,status
191,"Google Nexus 7 (2nd Generation) Repair",,2913,"Antenna Repair ",69.99,No,69.99,,,Published
191,"Google Nexus 7 (2nd Generation) Repair",,2914,"Battery Repair ",69.99,No,69.99,,,Published
191,"Google Nexus 7 (2nd Generation) Repair",,2915,"Charging Port Repair ",69.99,No,69.99,,,Published
191,"Google Nexus 7 (2nd Generation) Repair",,2916,"Front Camera Repair ",99.99,No,99.99,,,Published
191,"Google Nexus 7 (2nd Generation) Repair",,2917,"Headphone Socket Repair ",69.99,No,69.99,,,Published
191,"Google Nexus 7 (2nd Generation) Repair",,2918,"Home Button Repair ",69.99,No,69.99,,,Published
191,"Google Nexus 7 (2nd Generation) Repair",,2919,"Liquid Damage Service ",69.99,No,69.99,,,Published
191,"Google Nexus 7 (2nd Generation) Repair",,2920,"Loudspeaker Repair ",69.99,No,69.99,,,Published
192,"Google Nexus 10 Repair",,2921,"Battery Repair ",99.99,No,99.99,,,Published
191,"Google Nexus 7 (2nd Generation) Repair",,2922,"Microphone Repair ",69.99,No,69.99,,,Published
191,"Google Nexus 7 (2nd Generation) Repair",,2923,"Power Button Repair ",69.99,No,69.99,,,Published
192,"Google Nexus 10 Repair",,2924,"Charging Port Repair ",99.99,No,99.99,,,Published
192,"Google Nexus 10 Repair",,2925,"Front Camera Repair ",99.99,No,99.99,,,Published
191,"Google Nexus 7 (2nd Generation) Repair",,2926,"Rear Camera Repair ",69.99,No,69.99,,,Published
191,"Google Nexus 7 (2nd Generation) Repair",,2927,"Volume Repair ",99.99,No,99.99,,,Published
192,"Google Nexus 10 Repair",,2928,"Headphone Socket Repair ",99.99,No,99.99,,,Published
192,"Google Nexus 10 Repair",,2929,"Liquid Damage Service ",69.99,No,69.99,,,Published
191,"Google Nexus 7 (2nd Generation) Repair",,2930,"Diagnostic Service ",39.99,No,39.99,,,Published
192,"Google Nexus 10 Repair",,2931,"Loudspeaker Repair ",99.99,No,99.99,,,Published
192,"Google Nexus 10 Repair",,2932,"Microphone Repair ",99.99,No,99.99,,,Published
192,"Google Nexus 10 Repair",,2933,"Power Button Repair ",99.99,No,99.99,,,Published
192,"Google Nexus 10 Repair",,2934,"Rear Camera Repair ",99.99,No,99.99,,,Published
193,"Google Nexus 4 Repair",,2935,"Front Screen Repair ",73.99,No,73.99,,,Published
192,"Google Nexus 10 Repair",,2936,"Volume Repair ",99.99,No,99.99,,,Published
192,"Google Nexus 10 Repair",,2937,"Diagnostic Service ",39.99,No,39.99,,,Published
193,"Google Nexus 4 Repair",,2938,"Antenna Repair ",69.99,No,69.99,,,Published
193,"Google Nexus 4 Repair",,2939,"Battery Repair ",54.99,No,54.99,,,Published
194,"Google Nexus 7 (1st Generation) Repair",,2940,"Antenna Repair ",69.99,No,69.99,,,Published
193,"Google Nexus 4 Repair",,2941,"Charging Port Repair ",54.99,No,54.99,,,Published
193,"Google Nexus 4 Repair",,2942,"Earpiece Repair ",54.99,No,54.99,,,Published
194,"Google Nexus 7 (1st Generation) Repair",,2943,"Battery Repair ",69.99,No,69.99,,,Published
194,"Google Nexus 7 (1st Generation) Repair",,2944,"Charging Port Repair ",69.99,No,69.99,,,Published
193,"Google Nexus 4 Repair",,2945,"Front Camera Repair ",69.99,No,69.99,,,Published
193,"Google Nexus 4 Repair",,2946,"Headphone Socket Repair ",54.99,No,54.99,,,Published
194,"Google Nexus 7 (1st Generation) Repair",,2947,"Earpiece Repair ",69.99,No,69.99,,,Published
194,"Google Nexus 7 (1st Generation) Repair",,2948,"Headphone Socket Repair ",69.99,No,69.99,,,Published
193,"Google Nexus 4 Repair",,2949,"Liquid Damage Service ",69.99,No,69.99,,,Published
193,"Google Nexus 4 Repair",,2950,"Loudspeaker Repair ",54.99,No,54.99,,,Published
194,"Google Nexus 7 (1st Generation) Repair",,2951,"Home Button Repair ",69.99,No,69.99,,,Published
194,"Google Nexus 7 (1st Generation) Repair",,2952,"Liquid Damage Service ",69.99,No,69.99,,,Published
193,"Google Nexus 4 Repair",,2953,"Microphone Repair ",54.99,No,54.99,,,Published
193,"Google Nexus 4 Repair",,2954,"Mute Button Repair ",69.99,No,69.99,,,Published
194,"Google Nexus 7 (1st Generation) Repair",,2955,"Loudspeaker Repair ",69.99,No,69.99,,,Published
194,"Google Nexus 7 (1st Generation) Repair",,2956,"Microphone Repair ",69.99,No,69.99,,,Published
193,"Google Nexus 4 Repair",,2957,"Power Button Repair ",54.99,No,54.99,,,Published
193,"Google Nexus 4 Repair",,2958,"Rear Camera Repair ",69.99,No,69.99,,,Published
194,"Google Nexus 7 (1st Generation) Repair",,2959,"Power Button Repair ",69.99,No,69.99,,,Published
194,"Google Nexus 7 (1st Generation) Repair",,2960,"Rear Camera Repair ",69.99,No,69.99,,,Published
193,"Google Nexus 4 Repair",,2961,"Rear Cover Repair ",59.99,No,59.99,,,Published
193,"Google Nexus 4 Repair",,2962,"Vibration Repair ",69.99,No,69.99,,,Published
194,"Google Nexus 7 (1st Generation) Repair",,2963,"Volume Repair ",99.99,No,99.99,,,Published
194,"Google Nexus 7 (1st Generation) Repair",,2964,"Diagnostic Service ",39.99,No,39.99,,,Published
193,"Google Nexus 4 Repair",,2965,"Volume Repair ",69.99,No,69.99,,,Published
193,"Google Nexus 4 Repair",,2966,"Diagnostic Service ",39.99,No,39.99,,,Published
196,"LG Nexus 5X Repair",,2967,"Front Screen Repair ",68.99,No,68.99,,,Published
196,"LG Nexus 5X Repair",,2968,"Antenna Repair ",79.99,No,79.99,,,Published
196,"LG Nexus 5X Repair",,2969,"Battery Repair ",79.99,No,79.99,,,Published
196,"LG Nexus 5X Repair",,2970,"Charging Port Repair ",79.99,No,79.99,,,Published
196,"LG Nexus 5X Repair",,2971,"Earpiece Repair ",79.99,No,79.99,,,Published
196,"LG Nexus 5X Repair",,2972,"Front Camera Repair ",79.99,No,79.99,,,Published
196,"LG Nexus 5X Repair",,2973,"Headphone Socket Repair ",79.99,No,79.99,,,Published
196,"LG Nexus 5X Repair",,2974,"Home Button Repair ",79.99,No,79.99,,,Published
196,"LG Nexus 5X Repair",,2975,"Liquid Damage Service ",69.99,No,69.99,,,Published
196,"LG Nexus 5X Repair",,2976,"Loudspeaker Repair ",79.99,No,79.99,,,Published
196,"LG Nexus 5X Repair",,2977,"Microphone Repair ",79.99,No,79.99,,,Published
196,"LG Nexus 5X Repair",,2978,"Mute Button Repair ",79.99,No,79.99,,,Published
196,"LG Nexus 5X Repair",,2979,"Power Button Repair ",79.99,No,79.99,,,Published
196,"LG Nexus 5X Repair",,2980,"Rear Camera Repair ",79.99,No,79.99,,,Published
196,"LG Nexus 5X Repair",,2981,"Rear Cover Repair ",79.99,No,79.99,,,Published
196,"LG Nexus 5X Repair",,2982,"Vibration Repair ",79.99,No,79.99,,,Published
196,"LG Nexus 5X Repair",,2983,"Volume Repair ",79.99,No,79.99,,,Published
196,"LG Nexus 5X Repair",,2984,"Diagnostic Service ",39.99,No,39.99,,,Published
198,"Huawei Nexus 6P Repair",,3003,"Antenna Repair ",99.99,No,99.99,,,Published
198,"Huawei Nexus 6P Repair",,3004,"Battery Repair ",99.99,No,99.99,,,Published
198,"Huawei Nexus 6P Repair",,3005,"Charging Port Repair ",99.99,No,99.99,,,Published
199,"Google Nexus 6 Repair",,3006,"Antenna Repair ",99.99,No,99.99,,,Published
198,"Huawei Nexus 6P Repair",,3008,"Earpiece Repair ",99.99,No,99.99,,,Published
198,"Huawei Nexus 6P Repair",,3009,"Front Camera Repair ",99.99,No,99.99,,,Published
199,"Google Nexus 6 Repair",,3010,"Battery Repair ",99.99,No,99.99,,,Published
199,"Google Nexus 6 Repair",,3011,"Charging Port Repair ",99.99,No,99.99,,,Published
198,"Huawei Nexus 6P Repair",,3014,"Headphone Socket Repair ",99.99,No,99.99,,,Published
198,"Huawei Nexus 6P Repair",,3015,"Home Button Repair ",99.99,No,99.99,,,Published
199,"Google Nexus 6 Repair",,3016,"Earpiece Repair ",99.99,No,99.99,,,Published
199,"Google Nexus 6 Repair",,3017,"Front Camera Repair ",99.99,No,99.99,,,Published
198,"Huawei Nexus 6P Repair",,3020,"Liquid Damage Service ",69.99,No,69.99,,,Published
198,"Huawei Nexus 6P Repair",,3021,"Loudspeaker Repair ",99.99,No,99.99,,,Published
199,"Google Nexus 6 Repair",,3022,"Headphone Socket Repair ",99.99,No,99.99,,,Published
199,"Google Nexus 6 Repair",,3023,"Liquid Damage Service ",69.99,No,69.99,,,Published
198,"Huawei Nexus 6P Repair",,3026,"Microphone Repair ",99.99,No,99.99,,,Published
198,"Huawei Nexus 6P Repair",,3027,"Power Button Repair ",99.99,No,99.99,,,Published
199,"Google Nexus 6 Repair",,3028,"Loudspeaker Repair ",99.99,No,99.99,,,Published
199,"Google Nexus 6 Repair",,3029,"Microphone Repair ",99.99,No,99.99,,,Published
198,"Huawei Nexus 6P Repair",,3031,"Rear Camera Repair ",99.99,No,99.99,,,Published
198,"Huawei Nexus 6P Repair",,3032,"Vibration Repair ",99.99,No,99.99,,,Published
199,"Google Nexus 6 Repair",,3033,"Mute Button Repair ",99.99,No,99.99,,,Published
199,"Google Nexus 6 Repair",,3034,"Power Button Repair ",99.99,No,99.99,,,Published
198,"Huawei Nexus 6P Repair",,3037,"Volume Repair ",99.99,No,99.99,,,Published
198,"Huawei Nexus 6P Repair",,3038,"Diagnostic Service ",39.99,No,39.99,,,Published
199,"Google Nexus 6 Repair",,3039,"Vibration Repair ",99.99,No,99.99,,,Published
199,"Google Nexus 6 Repair",,3040,"Volume Repair ",99.99,No,99.99,,,Published
199,"Google Nexus 6 Repair",,3043,"WIFI Repair ",99.99,No,99.99,,,Published
199,"Google Nexus 6 Repair",,3044,"Diagnostic Service ",39.99,No,39.99,,,Published
201,"Google Nexus 5 Repair",,3053,"Front Screen Repair ",74.99,No,74.99,,,Published
201,"Google Nexus 5 Repair",,3055,"Antenna Repair ",99.99,No,99.99,,,Published
201,"Google Nexus 5 Repair",,3056,"Battery Repair ",54.99,No,54.99,,,Published
201,"Google Nexus 5 Repair",,3060,"Charging Port Repair ",54.99,No,54.99,,,Published
201,"Google Nexus 5 Repair",,3061,"Earpiece Repair ",99.99,No,99.99,,,Published
201,"Google Nexus 5 Repair",,3066,"Front Camera Repair ",99.99,No,99.99,,,Published
201,"Google Nexus 5 Repair",,3067,"Headphone Socket Repair ",54.99,No,54.99,,,Published
201,"Google Nexus 5 Repair",,3072,"Liquid Damage Service ",69.99,No,69.99,,,Published
201,"Google Nexus 5 Repair",,3073,"Loudspeaker Repair ",99.99,No,99.99,,,Published
201,"Google Nexus 5 Repair",,3078,"Microphone Repair ",99.99,No,99.99,,,Published
201,"Google Nexus 5 Repair",,3079,"Mute Button Repair ",99.99,No,99.99,,,Published
201,"Google Nexus 5 Repair",,3084,"Power Button Repair ",59.99,No,59.99,,,Published
201,"Google Nexus 5 Repair",,3085,"Rear Camera Repair ",59.99,No,59.99,,,Published
201,"Google Nexus 5 Repair",,3090,"Vibration Repair ",99.99,No,99.99,,,Published
201,"Google Nexus 5 Repair",,3091,"Volume Repair ",99.99,No,99.99,,,Published
201,"Google Nexus 5 Repair",,3096,"Diagnostic Service ",39.99,No,39.99,,,Published
