Model_ID,Model_Title,Device,fault_id,fault_name,regular_price,is_on_offer,sale_price,offer_start_date,offer_end_date,status
9,"Samsung Galaxy S20+ Repair","Galaxy S Series Repair",121,"Front Screen Repair ",379.99,No,379.99,,,Published
9,"Samsung Galaxy S20+ Repair","Galaxy S Series Repair",122,"Antenna Repair ",299.99,No,299.99,,,Published
9,"Samsung Galaxy S20+ Repair","Galaxy S Series Repair",123,"Battery Repair ",299.99,No,299.99,,,Published
9,"Samsung Galaxy S20+ Repair","Galaxy S Series Repair",124,"Charging Port Repair ",299.99,No,299.99,,,Published
9,"Samsung Galaxy S20+ Repair","Galaxy S Series Repair",125,"Diagnostic Service  ",39.99,No,39.99,,,Published
9,"Samsung Galaxy S20+ Repair","Galaxy S Series Repair",126,"Earpiece Repair ",299.99,No,299.99,,,Published
9,"Samsung Galaxy S20+ Repair","Galaxy S Series Repair",127,"Front Camera Repair ",299.99,No,299.99,,,Published
9,"Samsung Galaxy S20+ Repair","Galaxy S Series Repair",128,"Headphone Socket Repair ",299.99,No,299.99,,,Published
9,"Samsung Galaxy S20+ Repair","Galaxy S Series Repair",129,"Liquid Damage Service ",299.99,No,299.99,,,Published
9,"Samsung Galaxy S20+ Repair","Galaxy S Series Repair",130,"Loudspeaker Repair ",299.99,No,299.99,,,Published
9,"Samsung Galaxy S20+ Repair","Galaxy S Series Repair",131,"Microphone Repair ",299.99,No,299.99,,,Published
9,"Samsung Galaxy S20+ Repair","Galaxy S Series Repair",132,"Mute Button Repair ",299.99,No,299.99,,,Published
9,"Samsung Galaxy S20+ Repair","Galaxy S Series Repair",133,"Power Button Repair ",299.99,No,299.99,,,Published
9,"Samsung Galaxy S20+ Repair","Galaxy S Series Repair",134,"Rear Camera Repair ",299.99,No,299.99,,,Published
9,"Samsung Galaxy S20+ Repair","Galaxy S Series Repair",135,"Rear Cover Repair ",299.99,No,299.99,,,Published
9,"Samsung Galaxy S20+ Repair","Galaxy S Series Repair",136,"Vibration Repair ",299.99,No,299.99,,,Published
9,"Samsung Galaxy S20+ Repair","Galaxy S Series Repair",137,"Volume Repair ",299.99,No,299.99,,,Published
