Model_ID,Model_Title,Device,fault_id,fault_name,regular_price,is_on_offer,sale_price,offer_start_date,offer_end_date,status
206,"LG G7 ThinQ Repair",,3143,"Front Screen Repair ",214.99,No,214.99,,,Published
206,"LG G7 ThinQ Repair",,3144,"Antenna Repair ",149.99,No,149.99,,,Published
207,"LG G5 Repair",,3145,"Front Screen Repair ",103.99,No,103.99,,,Published
206,"LG G7 ThinQ Repair",,3146,"Battery Repair ",149.99,No,149.99,,,Published
208,"LG G3 Repair",,3147,"Front Screen Repair ",103.99,No,103.99,,,Published
207,"LG G5 Repair",,3148,"Antenna Repair ",99.99,No,99.99,,,Published
206,"LG G7 ThinQ Repair",,3149,"Charging Port Repair ",149.99,No,149.99,,,Published
206,"LG G7 ThinQ Repair",,3150,"Diagnostic Service ",39.99,No,39.99,,,Published
208,"LG G3 Repair",,3151,"Antenna Repair ",69.99,No,69.99,,,Published
208,"LG G3 Repair",,3152,"Battery Repair ",69.99,No,69.99,,,Published
207,"LG G5 Repair",,3153,"Battery Repair ",99.99,No,99.99,,,Published
207,"LG G5 Repair",,3154,"Charging Port Repair ",99.99,No,99.99,,,Published
206,"LG G7 ThinQ Repair",,3155,"Earpiece Repair ",149.99,No,149.99,,,Published
206,"LG G7 ThinQ Repair",,3156,"Front Camera Repair ",149.99,No,149.99,,,Published
209,"LG G8s ThinQ Repairs",,3157,"Front Screen Repair ",319.99,No,319.99,,,Published
210,"LG G8 ThinQ Repairs",,3158,"Front Screen Repair ",319.99,No,319.99,,,Published
208,"LG G3 Repair",,3159,"Charging Port Repair ",69.99,No,69.99,,,Published
208,"LG G3 Repair",,3160,"Earpiece Repair ",69.99,No,69.99,,,Published
207,"LG G5 Repair",,3161,"Earpiece Repair ",99.99,No,99.99,,,Published
207,"LG G5 Repair",,3162,"Front Camera Repair ",99.99,No,99.99,,,Published
206,"LG G7 ThinQ Repair",,3163,"Headphone Socket Repair ",149.99,No,149.99,,,Published
206,"LG G7 ThinQ Repair",,3164,"Home Button Repair ",149.99,No,149.99,,,Published
209,"LG G8s ThinQ Repairs",,3165,"Antenna Repair ",219.99,No,219.99,,,Published
209,"LG G8s ThinQ Repairs",,3166,"Battery Repair ",219.99,No,219.99,,,Published
210,"LG G8 ThinQ Repairs",,3167,"Antenna Repair ",219.99,No,219.99,,,Published
210,"LG G8 ThinQ Repairs",,3168,"Battery Repair ",219.99,No,219.99,,,Published
208,"LG G3 Repair",,3169,"Front Camera Repair ",69.99,No,69.99,,,Published
208,"LG G3 Repair",,3170,"Headphone Socket Repair ",69.99,No,69.99,,,Published
207,"LG G5 Repair",,3171,"Headphone Socket Repair ",99.99,No,99.99,,,Published
207,"LG G5 Repair",,3172,"Home Button Repair ",99.99,No,99.99,,,Published
206,"LG G7 ThinQ Repair",,3173,"Liquid Damage Service ",149.99,No,149.99,,,Published
206,"LG G7 ThinQ Repair",,3174,"Loudspeaker Repair ",149.99,No,149.99,,,Published
209,"LG G8s ThinQ Repairs",,3175,"Charging Port Repair ",219.99,No,219.99,,,Published
209,"LG G8s ThinQ Repairs",,3176,"Diagnostic Service ",39.99,No,39.99,,,Published
210,"LG G8 ThinQ Repairs",,3177,"Charging Port Repair ",219.99,No,219.99,,,Published
210,"LG G8 ThinQ Repairs",,3178,"Diagnostic Service ",39.99,No,39.99,,,Published
208,"LG G3 Repair",,3179,"Home Button Repair ",69.99,No,69.99,,,Published
208,"LG G3 Repair",,3180,"Liquid Damage Service ",69.99,No,69.99,,,Published
211,"LG G4 Repair",,3181,"Front Screen Repair ",94.99,No,94.99,,,Published
207,"LG G5 Repair",,3182,"Liquid Damage Service ",69.99,No,69.99,,,Published
207,"LG G5 Repair",,3183,"Loudspeaker Repair ",99.99,No,99.99,,,Published
206,"LG G7 ThinQ Repair",,3184,"Microphone Repair ",149.99,No,149.99,,,Published
206,"LG G7 ThinQ Repair",,3185,"Mute Button Repair ",149.99,No,149.99,,,Published
209,"LG G8s ThinQ Repairs",,3186,"Earpiece Repair ",219.99,No,219.99,,,Published
209,"LG G8s ThinQ Repairs",,3187,"Front Camera Repair ",219.99,No,219.99,,,Published
210,"LG G8 ThinQ Repairs",,3188,"Earpiece Repair ",219.99,No,219.99,,,Published
210,"LG G8 ThinQ Repairs",,3189,"Front Camera Repair ",219.99,No,219.99,,,Published
208,"LG G3 Repair",,3190,"Loudspeaker Repair ",69.99,No,69.99,,,Published
208,"LG G3 Repair",,3191,"Microphone Repair ",69.99,No,69.99,,,Published
211,"LG G4 Repair",,3192,"Antenna Repair ",99.99,No,99.99,,,Published
211,"LG G4 Repair",,3193,"Battery Repair ",99.99,No,99.99,,,Published
207,"LG G5 Repair",,3194,"Microphone Repair ",99.99,No,99.99,,,Published
207,"LG G5 Repair",,3195,"Mute Button Repair ",99.99,No,99.99,,,Published
206,"LG G7 ThinQ Repair",,3196,"Power Button Repair ",149.99,No,149.99,,,Published
206,"LG G7 ThinQ Repair",,3197,"Rear Camera Repair ",149.99,No,149.99,,,Published
209,"LG G8s ThinQ Repairs",,3198,"Headphone Socket Repair ",219.99,No,219.99,,,Published
209,"LG G8s ThinQ Repairs",,3199,"Home Button Repair ",219.99,No,219.99,,,Published
210,"LG G8 ThinQ Repairs",,3200,"Headphone Socket Repair ",219.99,No,219.99,,,Published
210,"LG G8 ThinQ Repairs",,3201,"Home Button Repair ",219.99,No,219.99,,,Published
208,"LG G3 Repair",,3202,"Mute Button Repair ",69.99,No,69.99,,,Published
208,"LG G3 Repair",,3203,"Power Button Repair ",69.99,No,69.99,,,Published
211,"LG G4 Repair",,3204,"Charging Port Repair ",99.99,No,99.99,,,Published
211,"LG G4 Repair",,3205,"Earpiece Repair ",99.99,No,99.99,,,Published
207,"LG G5 Repair",,3206,"Power Button Repair ",99.99,No,99.99,,,Published
207,"LG G5 Repair",,3207,"Rear Camera Repair ",99.99,No,99.99,,,Published
206,"LG G7 ThinQ Repair",,3208,"Rear Cover Repair ",149.99,No,149.99,,,Published
206,"LG G7 ThinQ Repair",,3209,"Vibration Repair ",149.99,No,149.99,,,Published
209,"LG G8s ThinQ Repairs",,3210,"Liquid Damage Service ",219.99,No,219.99,,,Published
209,"LG G8s ThinQ Repairs",,3211,"Loudspeaker Repair ",219.99,No,219.99,,,Published
210,"LG G8 ThinQ Repairs",,3212,"Liquid Damage Service ",219.99,No,219.99,,,Published
210,"LG G8 ThinQ Repairs",,3213,"Loudspeaker Repair ",219.99,No,219.99,,,Published
208,"LG G3 Repair",,3214,"Rear Camera Repair ",69.99,No,69.99,,,Published
208,"LG G3 Repair",,3215,"Vibration Repair ",69.99,No,69.99,,,Published
211,"LG G4 Repair",,3216,"Front Camera Repair ",99.99,No,99.99,,,Published
211,"LG G4 Repair",,3217,"Headphone Socket Repair ",99.99,No,99.99,,,Published
207,"LG G5 Repair",,3218,"Vibration Repair ",99.99,No,99.99,,,Published
207,"LG G5 Repair",,3219,"Volume Repair ",99.99,No,99.99,,,Published
206,"LG G7 ThinQ Repair",,3220,"Volume Repair ",149.99,No,149.99,,,Published
209,"LG G8s ThinQ Repairs",,3221,"Microphone Repair ",219.99,No,219.99,,,Published
209,"LG G8s ThinQ Repairs",,3222,"Power Button Repair ",219.99,No,219.99,,,Published
210,"LG G8 ThinQ Repairs",,3223,"Microphone Repair ",219.99,No,219.99,,,Published
210,"LG G8 ThinQ Repairs",,3224,"Power Button Repair ",219.99,No,219.99,,,Published
208,"LG G3 Repair",,3225,"Volume Repair ",69.99,No,69.99,,,Published
208,"LG G3 Repair",,3226,"Diagnostic Service ",39.99,No,39.99,,,Published
211,"LG G4 Repair",,3227,"Home Button Repair ",99.99,No,99.99,,,Published
211,"LG G4 Repair",,3228,"Liquid Damage Service ",69.99,No,69.99,,,Published
207,"LG G5 Repair",,3229,"Diagnostic Service ",39.99,No,39.99,,,Published
209,"LG G8s ThinQ Repairs",,3230,"Rear Camera Repair ",219.99,No,219.99,,,Published
209,"LG G8s ThinQ Repairs",,3231,"Vibration Repair ",219.99,No,219.99,,,Published
210,"LG G8 ThinQ Repairs",,3232,"Rear Camera Repair ",219.99,No,219.99,,,Published
210,"LG G8 ThinQ Repairs",,3233,"Vibration Repair ",219.99,No,219.99,,,Published
211,"LG G4 Repair",,3234,"Loudspeaker Repair ",99.99,No,99.99,,,Published
211,"LG G4 Repair",,3235,"Microphone Repair ",99.99,No,99.99,,,Published
209,"LG G8s ThinQ Repairs",,3236,"Volume Repair ",219.99,No,219.99,,,Published
210,"LG G8 ThinQ Repairs",,3237,"Volume Repair ",219.99,No,219.99,,,Published
211,"LG G4 Repair",,3238,"Mute Button Repair ",99.99,No,99.99,,,Published
211,"LG G4 Repair",,3239,"Power Button Repair ",99.99,No,99.99,,,Published
211,"LG G4 Repair",,3240,"Rear Camera Repair ",99.99,No,99.99,,,Published
211,"LG G4 Repair",,3241,"Vibration Repair ",99.99,No,99.99,,,Published
211,"LG G4 Repair",,3242,"Volume Repair ",99.99,No,99.99,,,Published
211,"LG G4 Repair",,3243,"Diagnostic Service ",39.99,No,39.99,,,Published
212,"LG K40 Repairs",,3244,"Front Screen Repair ",79.99,No,79.99,,,Published
212,"LG K40 Repairs",,3245,"Antenna Repair ",69.99,No,69.99,,,Published
212,"LG K40 Repairs",,3246,"Battery Repair ",69.99,No,69.99,,,Published
213,"LG K10 2018 Repair",,3247,"Front Screen Repair ",89.99,No,89.99,,,Published
212,"LG K40 Repairs",,3248,"Charging Port Repair ",69.99,No,69.99,,,Published
212,"LG K40 Repairs",,3249,"Diagnostic Service ",39.99,No,39.99,,,Published
213,"LG K10 2018 Repair",,3250,"Antenna Repair ",69.99,No,69.99,,,Published
213,"LG K10 2018 Repair",,3251,"Battery Repair ",69.99,No,69.99,,,Published
212,"LG K40 Repairs",,3252,"Earpiece Repair ",69.99,No,69.99,,,Published
212,"LG K40 Repairs",,3253,"Front Camera Repair ",69.99,No,69.99,,,Published
214,"LG V30 Repairs",,3254,"Front Screen Repair ",189.99,No,189.99,,,Published
215,"LG Q6 Repair",,3255,"Front Screen Repair ",149.99,No,149.99,,,Published
213,"LG K10 2018 Repair",,3256,"Charging Port Repair ",69.99,No,69.99,,,Published
213,"LG K10 2018 Repair",,3257,"Diagnostic Service ",39.99,No,39.99,,,Published
212,"LG K40 Repairs",,3258,"Headphone Socket Repair ",69.99,No,69.99,,,Published
212,"LG K40 Repairs",,3259,"Home Button Repair ",69.99,No,69.99,,,Published
214,"LG V30 Repairs",,3260,"Antenna Repair ",69.99,No,69.99,,,Published
214,"LG V30 Repairs",,3261,"Battery Repair ",69.99,No,69.99,,,Published
215,"LG Q6 Repair",,3262,"Antenna Repair ",69.99,No,69.99,,,Published
215,"LG Q6 Repair",,3263,"Battery Repair ",69.99,No,69.99,,,Published
216,"LG V10 Repairs",,3264,"Front Screen Repair ",149.99,No,149.99,,,Published
213,"LG K10 2018 Repair",,3265,"Earpiece Repair ",69.99,No,69.99,,,Published
213,"LG K10 2018 Repair",,3266,"Front Camera Repair ",69.99,No,69.99,,,Published
212,"LG K40 Repairs",,3267,"Liquid Damage Service ",69.99,No,69.99,,,Published
212,"LG K40 Repairs",,3268,"Loudspeaker Repair ",69.99,No,69.99,,,Published
214,"LG V30 Repairs",,3269,"Charging Port Repair ",69.99,No,69.99,,,Published
214,"LG V30 Repairs",,3270,"Earpiece Repair ",69.99,No,69.99,,,Published
215,"LG Q6 Repair",,3271,"Charging Port Repair ",69.99,No,69.99,,,Published
215,"LG Q6 Repair",,3272,"Earpiece Repair ",69.99,No,69.99,,,Published
216,"LG V10 Repairs",,3273,"Antenna Repair ",109.99,No,109.99,,,Published
216,"LG V10 Repairs",,3274,"Battery Repair ",109.99,No,109.99,,,Published
213,"LG K10 2018 Repair",,3275,"Headphone Socket Repair ",69.99,No,69.99,,,Published
213,"LG K10 2018 Repair",,3276,"Home Button Repair ",69.99,No,69.99,,,Published
217,"LG V20 Repairs",,3277,"Front Screen Repair ",169.99,No,169.99,,,Published
218,"LG G6 Repairs",,3278,"Front Screen Repair ",148.99,No,148.99,,,Published
212,"LG K40 Repairs",,3279,"Microphone Repair ",69.99,No,69.99,,,Published
212,"LG K40 Repairs",,3280,"Power Button Repair ",69.99,No,69.99,,,Published
214,"LG V30 Repairs",,3281,"Front Camera Repair ",69.99,No,69.99,,,Published
214,"LG V30 Repairs",,3282,"Headphone Socket Repair ",69.99,No,69.99,,,Published
215,"LG Q6 Repair",,3283,"Front Camera Repair ",69.99,No,69.99,,,Published
215,"LG Q6 Repair",,3284,"Headphone Socket Repair ",69.99,No,69.99,,,Published
216,"LG V10 Repairs",,3285,"Charging Port Repair ",109.99,No,109.99,,,Published
216,"LG V10 Repairs",,3286,"Earpiece Repair ",109.99,No,109.99,,,Published
213,"LG K10 2018 Repair",,3287,"Liquid Damage Service ",69.99,No,69.99,,,Published
213,"LG K10 2018 Repair",,3288,"Loudspeaker Repair ",69.99,No,69.99,,,Published
217,"LG V20 Repairs",,3289,"Antenna Repair ",109.99,No,109.99,,,Published
217,"LG V20 Repairs",,3290,"Battery Repair ",109.99,No,109.99,,,Published
218,"LG G6 Repairs",,3291,"Antenna Repair ",99.99,No,99.99,,,Published
