Model_ID,Model_Title,Device,fault_id,fault_name,regular_price,is_on_offer,sale_price,offer_start_date,offer_end_date,status
97,"MacBook Pro 17"" (A1297)","MacBook Repair",1584,"Front Glass (High Quality)  ",99.99,No,99.99,,,Published
97,"MacBook Pro 17"" (A1297)","MacBook Repair",1585,"LCD Display Screen ",279.99,No,279.99,,,Published
102,"MacBook Pro 15"" Retina display (A1398)","MacBook Repair",1598,"Cracked Glass + LCD Display ",449.99,No,449.99,,,Published
105,"MacBook Pro 13"" (A1278/A1342)","MacBook Repair",1605,"Front Glass (High Quality)  ",99.99,No,99.99,,,Published
105,"MacBook Pro 13"" (A1278/A1342)","MacBook Repair",1606,"LCD Display Screen ",149.99,No,149.99,,,Published
106,"MacBook Pro 13"" Retina Display (A1425)","MacBook Repair",1607,"Full Screen ",399.99,No,399.99,,,Published
107,"MacBook Air 13.3"" (A1466/A1369)","MacBook Repair",1608,"Full Screen ",599.99,No,599.99,,,Published
108,"MacBook Air 13.3"" (A1237/ A1304)","MacBook Repair",1609,"Full Screen ",149.99,No,149.99,,,Published
109,"MacBook Air 11"" (A1370)","MacBook Repair",1610,"Full Screen ",149.99,No,149.99,,,Published
110,"MacBook Pro 15"" (A1286)","MacBook Repair",1611,"Front Glass (High Quality)  ",99.99,No,99.99,,,Published
110,"MacBook Pro 15"" (A1286)","MacBook Repair",1612,"LCD Display Screen ",149.99,No,149.99,,,Published
111,"MacBook Air 11.6"" (A1465)","MacBook Repair",1613,"Full Screen ",149.99,No,149.99,,,Published
112,"MacBook 13"" (A1181)","MacBook Repair",1614,"Full Screen ",149.99,No,149.99,,,Published
120,"MacBook Pro 13"" Retina Display (A1502)","MacBook Repair",1747,"Cracked Glass + LCD Display ",449.99,No,449.99,,,Published
