Model_ID,Model_Title,Device,fault_id,fault_name,regular_price,is_on_offer,sale_price,offer_start_date,offer_end_date,status
7,"HTC One X Repair","One Series Repair",90,"Front Screen Repair ",59.99,No,59.99,,,Published
7,"HTC One X Repair","One Series Repair",91,"Antenna Repair ",54.99,No,54.99,,,Published
7,"HTC One X Repair","One Series Repair",92,"Battery Repair ",59.99,No,59.99,,,Published
7,"HTC One X Repair","One Series Repair",93,"Charging Port Repair ",54.99,No,54.99,,,Published
7,"HTC One X Repair","One Series Repair",94,"Diagnostic Service ",39.99,No,39.99,,,Published
7,"HTC One X Repair","One Series Repair",95,"Earpiece Repair ",54.99,No,54.99,,,Published
7,"HTC One X Repair","One Series Repair",96,"Front Camera Repair ",54.99,No,54.99,,,Published
7,"HTC One X Repair","One Series Repair",97,"Headphone Socket Repair ",54.99,No,54.99,,,Published
7,"HTC One X Repair","One Series Repair",98,"Liquid Damage Service ",69.99,No,69.99,,,Published
7,"HTC One X Repair","One Series Repair",99,"Loudspeaker Repair ",54.99,No,54.99,,,Published
7,"HTC One X Repair","One Series Repair",100,"Microphone Repair ",54.99,No,54.99,,,Published
7,"HTC One X Repair","One Series Repair",101,"Mute Button Repair ",54.99,No,54.99,,,Published
7,"HTC One X Repair","One Series Repair",102,"Power Button Repair ",54.99,No,54.99,,,Published
7,"HTC One X Repair","One Series Repair",103,"Rear Camera Repair ",59.99,No,59.99,,,Published
7,"HTC One X Repair","One Series Repair",104,"Vibration Repair ",54.99,No,54.99,,,Published
7,"HTC One X Repair","One Series Repair",105,"Volume Repair ",54.99,No,54.99,,,Published
8,"HTC One XL Repair","One Series Repair",106,"Front Screen Repair ",74.99,No,74.99,,,Published
8,"HTC One XL Repair","One Series Repair",107,"Antenna Repair ",54.99,No,54.99,,,Published
8,"HTC One XL Repair","One Series Repair",108,"Battery Repair ",59.99,No,59.99,,,Published
8,"HTC One XL Repair","One Series Repair",109,"Charging Port Repair ",59.99,No,59.99,,,Published
8,"HTC One XL Repair","One Series Repair",110,"Diagnostic Service ",39.99,No,39.99,,,Published
8,"HTC One XL Repair","One Series Repair",111,"Earpiece Repair ",54.99,No,54.99,,,Published
8,"HTC One XL Repair","One Series Repair",112,"Front Camera Repair ",54.99,No,54.99,,,Published
8,"HTC One XL Repair","One Series Repair",113,"Headphone Socket Repair ",54.99,No,54.99,,,Published
8,"HTC One XL Repair","One Series Repair",114,"Liquid Damage Service ",69.99,No,69.99,,,Published
8,"HTC One XL Repair","One Series Repair",115,"Loudspeaker Repair ",54.99,No,54.99,,,Published
8,"HTC One XL Repair","One Series Repair",116,"Microphone Repair ",54.99,No,54.99,,,Published
8,"HTC One XL Repair","One Series Repair",117,"Mute Button Repair ",54.99,No,54.99,,,Published
8,"HTC One XL Repair","One Series Repair",118,"Power Button Repair ",54.99,No,54.99,,,Published
8,"HTC One XL Repair","One Series Repair",119,"Vibration Repair ",54.99,No,54.99,,,Published
8,"HTC One XL Repair","One Series Repair",120,"Volume Repair ",54.99,No,54.99,,,Published
10,"HTC One X+ Repair","One Series Repair",138,"Front Screen Repair ",74.99,No,74.99,,,Published
10,"HTC One X+ Repair","One Series Repair",139,"Antenna Repair ",54.99,No,54.99,,,Published
10,"HTC One X+ Repair","One Series Repair",140,"Battery Repair ",59.99,No,59.99,,,Published
10,"HTC One X+ Repair","One Series Repair",141,"Charging Port Repair ",59.99,No,59.99,,,Published
10,"HTC One X+ Repair","One Series Repair",142,"Diagnostic Service ",39.99,No,39.99,,,Published
10,"HTC One X+ Repair","One Series Repair",143,"Earpiece Repair ",54.99,No,54.99,,,Published
10,"HTC One X+ Repair","One Series Repair",144,"Front Camera Repair ",54.99,No,54.99,,,Published
10,"HTC One X+ Repair","One Series Repair",145,"Headphone Socket Repair ",54.99,No,54.99,,,Published
10,"HTC One X+ Repair","One Series Repair",146,"Liquid Damage Service ",69.99,No,69.99,,,Published
10,"HTC One X+ Repair","One Series Repair",147,"Loudspeaker Repair ",54.99,No,54.99,,,Published
