Model_ID,Model_Title,Device,fault_id,fault_name,regular_price,is_on_offer,sale_price,offer_start_date,offer_end_date,status
200,"OnePlus 8 Repair",,3007,"Front Screen Repair ",399.99,No,399.99,,,Published
200,"OnePlus 8 Repair",,3012,"Antenna Repair ",299.99,No,299.99,,,Published
200,"OnePlus 8 Repair",,3013,"Battery Repair ",299.99,No,299.99,,,Published
200,"OnePlus 8 Repair",,3018,"Charging Port Repair ",299.99,No,299.99,,,Published
200,"OnePlus 8 Repair",,3019,"Diagnostic Service ",19.99,No,19.99,,,Published
200,"OnePlus 8 Repair",,3024,"Earpiece Repair ",299.99,No,299.99,,,Published
200,"OnePlus 8 Repair",,3025,"Front Camera Repair ",299.99,No,299.99,,,Published
200,"OnePlus 8 Repair",,3030,"Headphone Socket Repair ",299.99,No,299.99,,,Published
200,"OnePlus 8 Repair",,3035,"Home Button Repair ",299.99,No,299.99,,,Published
200,"OnePlus 8 Repair",,3036,"Liquid Damage Service ",69.99,No,69.99,,,Published
200,"OnePlus 8 Repair",,3041,"Loudspeaker Repair ",299.99,No,299.99,,,Published
200,"OnePlus 8 Repair",,3042,"Microphone Repair ",299.99,No,299.99,,,Published
200,"OnePlus 8 Repair",,3045,"Mute Button Repair ",299.99,No,299.99,,,Published
200,"OnePlus 8 Repair",,3046,"Power Button Repair ",299.99,No,299.99,,,Published
200,"OnePlus 8 Repair",,3047,"Rear Camera Repair ",299.99,No,299.99,,,Published
200,"OnePlus 8 Repair",,3048,"Rear Cover Repair ",299.99,No,299.99,,,Published
200,"OnePlus 8 Repair",,3049,"Software Repair ",299.99,No,299.99,,,Published
200,"OnePlus 8 Repair",,3050,"Vibration Repair ",299.99,No,299.99,,,Published
200,"OnePlus 8 Repair",,3051,"Volume Repair ",299.99,No,299.99,,,Published
200,"OnePlus 8 Repair",,3052,"WIFI Repair ",299.99,No,299.99,,,Published
239,"OnePlus 6 Repairs",,3735,"Front Screen Repair ",194.99,No,194.99,,,Published
239,"OnePlus 6 Repairs",,3736,"Antenna Repair ",129.99,No,129.99,,,Published
239,"OnePlus 6 Repairs",,3737,"Battery Repair ",129.99,No,129.99,,,Published
239,"OnePlus 6 Repairs",,3738,"Charging Port Repair ",129.99,No,129.99,,,Published
239,"OnePlus 6 Repairs",,3739,"Diagnostic Service ",39.99,No,39.99,,,Published
239,"OnePlus 6 Repairs",,3740,"Earpiece Repair ",129.99,No,129.99,,,Published
239,"OnePlus 6 Repairs",,3741,"Front Camera Repair ",129.99,No,129.99,,,Published
239,"OnePlus 6 Repairs",,3742,"Headphone Socket Repair ",129.99,No,129.99,,,Published
239,"OnePlus 6 Repairs",,3743,"Home Button Repair ",129.99,No,129.99,,,Published
239,"OnePlus 6 Repairs",,3744,"Liquid Damage Service ",129.99,No,129.99,,,Published
239,"OnePlus 6 Repairs",,3745,"Loudspeaker Repair ",129.99,No,129.99,,,Published
239,"OnePlus 6 Repairs",,3746,"Microphone Repair ",129.99,No,129.99,,,Published
239,"OnePlus 6 Repairs",,3747,"Power Button Repair ",129.99,No,129.99,,,Published
239,"OnePlus 6 Repairs",,3748,"Rear Camera Repair ",129.99,No,129.99,,,Published
239,"OnePlus 6 Repairs",,3749,"Vibration Repair ",129.99,No,129.99,,,Published
239,"OnePlus 6 Repairs",,3750,"Volume Repair ",129.99,No,129.99,,,Published
240,"OnePlus 6T McLaren Repair",,3751,"Front Screen Repair ",199.99,No,199.99,,,Published
240,"OnePlus 6T McLaren Repair",,3752,"Antenna Repair ",149.99,No,149.99,,,Published
240,"OnePlus 6T McLaren Repair",,3753,"Battery Repair ",149.99,No,149.99,,,Published
240,"OnePlus 6T McLaren Repair",,3754,"Charging Port Repair ",149.99,No,149.99,,,Published
