Model_ID,Model_Title,Device,fault_id,fault_name,regular_price,is_on_offer,sale_price,offer_start_date,offer_end_date,status
20,"Samsung Note 8.0 (N5100) Repair","Samsung Note Repair",305,"Battery Repair ",89.99,No,89.99,,,Published
20,"Samsung Note 8.0 (N5100) Repair","Samsung Note Repair",306,"Charging Port Repair ",59.99,No,59.99,,,Published
20,"Samsung Note 8.0 (N5100) Repair","Samsung Note Repair",307,"Diagnostic Service ",39.99,No,39.99,,,Published
20,"Samsung Note 8.0 (N5100) Repair","Samsung Note Repair",308,"Headphone Socket Repair ",89.99,No,89.99,,,Published
20,"Samsung Note 8.0 (N5100) Repair","Samsung Note Repair",309,"Liquid Damage Service ",69.99,No,69.99,,,Published
20,"Samsung Note 8.0 (N5100) Repair","Samsung Note Repair",310,"Loudspeaker Repair ",89.99,No,89.99,,,Published
20,"Samsung Note 8.0 (N5100) Repair","Samsung Note Repair",311,"Microphone Repair ",89.99,No,89.99,,,Published
20,"Samsung Note 8.0 (N5100) Repair","Samsung Note Repair",312,"Mute Button Repair ",89.99,No,89.99,,,Published
20,"Samsung Note 8.0 (N5100) Repair","Samsung Note Repair",313,"Power Button Repair ",89.99,No,89.99,,,Published
20,"Samsung Note 8.0 (N5100) Repair","Samsung Note Repair",314,"Rear Camera Repair ",89.99,No,89.99,,,Published
20,"Samsung Note 8.0 (N5100) Repair","Samsung Note Repair",315,"Rear Cover Repair ",119.99,No,119.99,,,Published
20,"Samsung Note 8.0 (N5100) Repair","Samsung Note Repair",316,"Volume Repair ",89.99,No,89.99,,,Published
20,"Samsung Note 8.0 (N5100) Repair","Samsung Note Repair",317,"WIFI Repair ",89.99,No,89.99,,,Published
22,"Samsung Note 10.1 (N8000) Repair","Samsung Note Repair",335,"Battery Repair ",89.99,No,89.99,,,Published
22,"Samsung Note 10.1 (N8000) Repair","Samsung Note Repair",336,"Charging Port Repair ",59.99,No,59.99,,,Published
